age,weekly_hrs,educ,fam_income,num_in_house,num_child,sex,marital,race,state,citizen,worker_class,industry,occupation,faminc_50,ismarried
25,30,37,3,1,0,1,6,1,23,1,5,4,19,0,0
31,15,37,15,7,0,1,6,1,47,1,5,44,9,1,0
50,35,37,8,2,0,1,6,1,18,1,5,4,19,0,0
33,50,38,15,2,0,2,1,1,38,1,5,4,19,1,1
37,40,38,9,3,1,1,1,1,5,1,5,1,1,0,1
40,50,38,13,6,4,1,1,1,20,1,5,23,22,1,1
41,35,38,14,2,0,2,1,1,6,1,5,44,9,1,1
41,65,38,15,4,2,1,1,1,45,1,5,1,1,1,1
42,35,38,14,3,0,1,1,1,50,1,5,4,19,1,1
49,50,38,10,2,0,1,1,1,47,1,5,4,19,0,1
50,40,38,8,3,1,1,1,1,6,1,5,4,19,0,1
51,20,38,8,2,0,1,1,1,54,1,5,38,14,0,1
53,40,38,7,2,0,1,1,1,29,1,5,4,19,0,1
56,40,38,14,3,1,1,1,1,11,1,5,22,16,1,1
64,20,38,7,2,0,1,1,1,41,1,5,48,11,0,1
65,40,38,12,2,0,1,1,1,39,1,5,47,20,1,1
69,15,38,14,2,0,1,1,1,16,1,5,1,1,1,1
80,50,38,2,2,0,1,1,1,38,1,5,1,1,0,1
45,50,38,4,1,0,1,4,1,4,1,5,1,1,0,0
49,60,38,16,6,1,1,4,1,50,1,5,4,19,1,0
52,40,38,7,2,0,2,4,1,19,1,5,4,19,0,0
57,45,38,9,1,0,1,4,1,39,1,5,4,19,0,0
18,8,38,12,4,0,1,6,1,56,1,5,38,14,1,0
23,35,38,15,3,0,1,6,1,1,1,5,44,9,1,0
26,4,38,3,2,0,1,6,1,53,1,5,2,18,0,0
35,40,38,5,2,0,2,6,1,56,1,5,1,1,0,0
37,20,38,7,2,0,1,6,1,22,1,5,38,14,0,0
51,3,38,1,1,0,1,6,1,16,1,5,4,19,0,0
15,12,39,10,3,0,2,1,1,48,1,5,38,14,0,1
21,40,39,9,2,0,2,1,1,46,1,5,1,1,0,1
22,5,39,10,3,1,2,1,1,39,1,5,1,1,0,1
23,60,39,10,3,1,1,1,1,39,1,5,1,1,0,1
24,60,39,7,3,1,1,1,1,16,1,5,1,1,0,1
25,20,39,11,5,3,1,1,1,16,1,5,4,1,0,1
25,40,39,14,4,2,2,1,1,18,1,5,22,1,1,1
25,40,39,14,3,1,1,1,1,19,1,5,23,22,1,1
25,33,39,11,3,1,2,1,1,35,1,5,22,16,0,1
26,50,39,13,4,2,1,1,1,5,1,5,4,19,1,1
26,20,39,12,3,1,2,1,1,49,1,5,48,15,1,1
27,8,39,13,2,0,2,1,1,39,1,5,48,15,1,1
27,40,39,9,4,2,1,1,1,50,1,5,2,18,0,1
27,40,39,15,2,0,2,1,1,56,1,5,48,15,1,1
28,35,39,10,5,3,2,1,1,5,1,5,36,17,0,1
28,25,39,12,3,1,2,1,1,8,1,5,33,16,1,1
28,50,39,11,4,2,1,1,1,42,1,5,4,19,0,1
28,40,39,13,5,3,2,1,1,46,1,5,43,15,1,1
28,30,39,9,2,0,2,1,1,50,1,5,38,14,0,1
29,90,39,12,3,1,1,1,1,4,1,5,21,16,1,1
29,40,39,11,3,1,1,1,1,19,1,5,4,19,0,1
29,40,39,13,4,1,1,1,1,19,1,5,1,1,1,1
29,45,39,11,4,2,1,1,1,29,1,5,47,20,0,1
29,70,39,11,5,3,1,1,1,34,1,5,38,14,0,1
29,40,39,11,2,0,2,1,1,47,1,5,48,15,0,1
29,40,39,11,10,6,1,1,1,48,1,5,4,19,0,1
29,26,39,10,3,1,2,1,1,54,1,5,48,15,0,1
30,40,39,6,6,4,1,1,1,6,1,5,4,19,0,1
30,25,39,12,2,0,2,1,1,23,1,5,38,14,1,1
30,60,39,12,3,1,1,1,1,29,1,5,38,14,1,1
30,40,39,5,3,1,1,1,1,30,1,5,4,19,0,1
30,40,39,8,4,2,2,1,1,33,1,5,42,11,0,1
30,40,39,15,2,0,1,1,1,38,1,5,22,16,1,1
30,40,39,14,3,1,1,1,1,41,1,5,4,1,1,1
30,55,39,13,4,2,1,1,1,42,1,5,23,22,1,1
31,55,39,13,4,2,1,1,1,5,1,5,4,19,1,1
31,45,39,8,5,2,1,1,1,29,1,5,4,19,0,1
31,40,39,11,2,0,1,1,1,32,1,5,38,14,0,1
31,10,39,11,4,2,2,1,1,35,1,5,22,16,0,1
31,45,39,9,6,4,1,1,1,42,1,5,4,19,0,1
32,43,39,11,4,2,1,1,1,17,1,5,21,22,0,1
32,50,39,14,3,1,1,1,1,19,1,5,38,14,1,1
32,50,39,11,2,0,2,1,1,32,1,5,38,14,0,1
33,50,39,10,5,3,1,1,1,5,1,5,36,9,0,1
33,50,39,10,3,1,1,1,1,9,1,5,4,19,0,1
33,25,39,12,5,3,1,1,1,26,1,5,4,19,1,1
33,18,39,14,5,3,2,1,1,31,1,5,43,1,1,1
33,20,39,15,5,3,2,1,1,35,1,5,13,21,1,1
34,35,39,14,2,0,1,1,1,36,1,5,32,16,1,1
34,40,39,11,4,2,2,1,1,41,1,5,22,16,0,1
34,40,39,16,6,3,1,1,1,48,1,5,21,16,1,1
34,80,39,14,5,3,1,1,1,56,1,5,3,19,1,1
35,50,39,16,5,3,1,1,1,6,1,5,36,3,1,1
35,40,39,15,5,3,1,1,1,8,1,5,44,14,1,1
35,15,39,11,3,1,2,1,1,23,1,5,22,16,0,1
35,40,39,15,3,1,1,1,1,25,1,5,4,19,1,1
35,30,39,16,3,0,1,1,1,25,1,5,4,19,1,1
35,60,39,14,6,4,1,1,1,28,1,5,1,1,1,1
35,95,39,14,6,4,1,1,1,29,1,5,1,1,1,1
35,40,39,11,4,2,1,1,1,30,1,5,23,22,0,1
35,60,39,12,6,4,2,1,1,46,1,5,44,9,1,1
35,50,39,12,4,2,2,1,1,50,1,5,43,15,1,1
36,40,39,15,2,0,1,1,1,12,1,5,38,14,1,1
36,40,39,14,8,5,2,1,1,19,1,5,22,10,1,1
36,35,39,12,4,1,1,1,1,26,1,5,4,1,1,1
36,60,39,11,4,2,1,1,1,35,1,5,22,16,0,1
36,90,39,13,4,2,1,1,1,36,1,5,1,1,1,1
36,90,39,13,4,2,2,1,1,36,1,5,1,1,1,1
36,40,39,12,4,2,1,1,1,45,1,5,4,19,1,1
36,60,39,14,5,3,1,1,1,46,1,5,22,16,1,1
36,40,39,16,4,2,1,1,1,49,1,5,36,1,1,1
36,70,39,11,4,2,1,1,1,54,1,5,4,1,0,1
37,40,39,13,5,3,1,1,1,5,1,5,4,19,1,1
37,50,39,14,2,0,1,1,1,23,1,5,36,8,1,1
37,60,39,11,4,2,2,1,1,29,1,5,43,15,0,1
37,30,39,10,2,0,1,1,1,39,1,5,38,14,0,1
37,40,39,14,4,2,1,1,1,39,1,5,4,19,1,1
37,30,39,16,6,3,2,1,1,48,1,5,21,16,1,1
37,20,39,16,7,4,2,1,1,48,1,5,42,10,1,1
37,40,39,10,4,2,1,1,1,56,1,5,4,1,0,1
38,50,39,15,4,2,1,1,1,9,1,5,4,19,1,1
38,40,39,15,5,3,1,1,1,24,1,5,4,1,1,1
38,70,39,13,3,1,1,1,1,26,1,5,48,15,1,1
38,10,39,14,4,2,2,1,1,30,1,5,38,14,1,1
38,40,39,7,5,2,2,1,1,41,1,5,4,1,0,1
38,10,39,11,5,3,2,1,1,51,1,5,1,1,0,1
38,35,39,15,4,1,2,1,1,56,1,5,43,6,1,1
39,40,39,14,4,1,1,1,1,13,1,5,47,20,1,1
39,56,39,12,6,4,1,1,1,15,1,5,1,1,1,1
39,45,39,13,3,1,2,1,1,20,1,5,36,9,1,1
39,40,39,9,3,1,2,1,1,22,1,5,22,16,0,1
39,40,39,8,5,3,1,1,1,22,1,5,22,16,0,1
39,45,39,10,2,0,1,1,1,39,1,5,47,20,0,1
39,40,39,15,4,2,2,1,1,46,1,5,32,2,1,1
39,45,39,13,5,3,1,1,1,48,1,5,22,16,1,1
39,99,39,13,6,4,1,1,1,50,1,5,1,1,1,1
40,40,39,14,5,2,2,1,1,4,1,5,14,21,1,1
40,40,39,15,3,1,1,1,1,6,1,5,47,15,1,1
40,50,39,15,4,2,1,1,1,6,1,5,4,19,1,1
40,20,39,8,3,1,1,1,1,29,1,5,38,14,0,1
40,40,39,15,4,2,1,1,1,38,1,5,4,20,1,1
40,40,39,7,5,3,1,1,1,40,1,5,38,14,0,1
40,40,39,14,3,0,1,1,1,46,1,5,1,1,1,1
40,50,39,9,2,0,1,1,1,50,1,5,47,20,0,1
41,40,39,16,3,1,1,1,1,5,1,5,1,1,1,1
41,40,39,13,4,1,1,1,1,6,1,5,22,16,1,1
41,40,39,16,4,0,1,1,1,13,1,5,4,19,1,1
41,40,39,14,4,2,1,1,1,17,1,5,4,20,1,1
41,60,39,8,5,2,1,1,1,24,1,5,22,16,0,1
41,40,39,12,4,2,1,1,1,53,1,5,4,1,1,1
41,8,39,3,4,2,2,1,1,54,1,5,38,14,0,1
42,40,39,14,4,2,1,1,1,6,1,5,44,9,1,1
42,40,39,13,5,3,1,1,1,12,1,5,4,19,1,1
42,50,39,15,2,0,1,1,1,19,1,5,4,1,1,1
42,60,39,6,6,3,1,1,1,21,1,5,1,1,0,1
42,20,39,12,5,3,2,1,1,36,1,5,46,1,1,1
42,40,39,12,4,0,2,1,1,38,1,5,22,21,1,1
42,40,39,12,4,1,2,1,1,56,1,5,4,19,1,1
43,30,39,1,4,1,1,1,1,4,1,5,4,19,0,1
43,40,39,13,4,2,2,1,1,4,1,5,48,15,1,1
43,10,39,15,2,0,2,1,1,6,1,5,48,15,1,1
43,60,39,15,3,1,1,1,1,16,1,5,38,14,1,1
43,40,39,11,3,1,2,1,1,22,1,5,1,1,0,1
43,40,39,14,5,0,2,1,1,22,1,5,48,15,1,1
43,48,39,11,4,2,1,1,1,30,1,5,21,16,0,1
43,60,39,11,3,0,1,1,1,31,1,5,1,1,0,1
43,40,39,15,4,1,1,1,1,40,1,5,34,1,1,1
43,30,39,5,3,0,1,1,1,48,1,5,4,19,0,1
43,3,39,9,10,8,2,1,1,55,1,5,4,17,0,1
44,32,39,11,4,1,2,1,1,1,1,5,4,17,0,1
44,40,39,14,5,3,1,1,1,12,1,5,4,19,1,1
44,60,39,13,3,1,2,1,1,16,1,5,43,15,1,1
44,50,39,14,4,1,2,1,1,20,1,5,43,15,1,1
44,6,39,11,2,0,1,1,1,23,1,5,38,14,0,1
44,20,39,9,2,0,1,1,1,28,1,5,39,22,0,1
44,40,39,12,3,0,1,1,1,30,1,5,38,14,1,1
44,75,39,15,3,1,1,1,1,36,1,5,39,19,1,1
44,40,39,16,2,0,1,1,1,37,1,5,48,15,1,1
44,70,39,15,2,0,1,1,1,38,1,5,45,15,1,1
44,50,39,15,4,2,1,1,1,46,1,5,1,1,1,1
44,40,39,14,2,0,1,1,1,48,1,5,23,22,1,1
44,40,39,12,3,0,1,1,1,49,1,5,4,19,1,1
45,40,39,13,5,3,2,1,1,4,1,5,43,15,1,1
45,35,39,9,4,2,1,1,1,6,1,5,4,19,0,1
45,40,39,10,2,0,1,1,1,16,1,5,38,14,0,1
45,45,39,12,2,0,2,1,1,19,1,5,43,15,1,1
45,40,39,7,2,0,2,1,1,21,1,5,34,16,0,1
45,40,39,14,4,0,1,1,1,23,1,5,36,16,1,1
45,45,39,10,4,1,1,1,1,28,1,5,38,14,0,1
45,40,39,7,3,0,1,1,1,32,1,5,4,1,0,1
45,60,39,15,2,0,2,1,1,47,1,5,34,2,1,1
46,80,39,11,3,0,1,1,1,1,1,5,4,19,0,1
46,60,39,11,4,1,1,1,1,1,1,5,4,1,0,1
46,30,39,6,3,0,2,1,1,20,1,5,38,14,0,1
46,50,39,15,2,0,1,1,1,40,1,5,22,16,1,1
46,40,39,15,3,1,1,1,1,41,1,5,34,16,1,1
46,60,39,11,3,0,1,1,1,42,1,5,38,14,0,1
46,40,39,9,4,2,1,1,1,47,1,5,4,1,0,1
46,80,39,10,4,1,1,1,1,47,1,5,22,16,0,1
46,65,39,15,2,0,1,1,1,48,1,5,4,1,1,1
46,40,39,10,3,1,1,1,1,48,1,5,4,19,0,1
46,30,39,11,7,3,1,1,1,48,1,5,4,19,0,1
47,30,39,14,2,0,2,1,1,5,1,5,48,15,1,1
47,40,39,15,4,0,1,1,1,12,1,5,23,22,1,1
47,40,39,14,5,2,1,1,1,24,1,5,4,19,1,1
47,42,39,14,4,2,1,1,1,28,1,5,4,1,1,1
47,40,39,10,2,0,1,1,1,36,1,5,4,19,0,1
47,40,39,6,3,1,2,1,1,38,1,5,46,13,0,1
47,50,39,12,3,0,1,1,1,40,1,5,47,20,1,1
47,60,39,14,5,2,1,1,1,41,1,5,23,22,1,1
47,35,39,10,5,3,2,1,1,47,1,5,48,15,0,1
47,50,39,14,3,0,1,1,1,54,1,5,47,20,1,1
47,20,39,11,4,2,1,1,1,55,1,5,48,15,0,1
48,50,39,11,3,1,1,1,1,5,1,5,1,1,0,1
48,60,39,13,5,1,1,1,1,6,1,5,4,19,1,1
48,40,39,13,8,4,1,1,1,6,1,5,39,1,1,1
48,60,39,16,7,5,1,1,1,9,1,5,4,1,1,1
48,50,39,11,2,0,2,1,1,20,1,5,43,15,0,1
48,20,39,3,3,0,2,1,1,22,1,5,1,1,0,1
48,50,39,14,4,0,1,1,1,36,1,5,22,16,1,1
48,60,39,10,5,2,1,1,1,36,1,5,23,22,0,1
48,45,39,9,3,1,1,1,1,37,1,5,46,13,0,1
48,80,39,13,4,2,1,1,1,38,1,5,1,1,1,1
48,50,39,16,3,0,2,1,1,48,1,5,33,16,1,1
48,99,39,12,3,0,2,1,1,50,1,5,42,15,1,1
49,30,39,12,2,0,1,1,1,21,1,5,47,20,1,1
49,40,39,13,2,0,1,1,1,22,1,5,15,21,1,1
49,32,39,12,3,1,2,1,1,23,1,5,48,15,1,1
49,40,39,7,9,6,1,1,1,30,1,5,4,19,0,1
49,40,39,12,3,0,2,1,1,33,1,5,4,19,1,1
49,40,39,13,4,2,1,1,1,34,1,5,38,14,1,1
49,30,39,15,4,1,2,1,1,42,1,5,48,15,1,1
49,40,39,14,3,1,1,1,1,48,1,5,4,19,1,1
49,20,39,3,2,0,1,1,1,53,1,5,38,14,0,1
50,40,39,13,3,1,1,1,1,6,1,5,4,19,1,1
50,16,39,15,3,0,2,1,1,27,1,5,48,15,1,1
50,21,39,16,2,0,1,1,1,30,1,5,1,1,1,1
50,40,39,9,2,0,1,1,1,35,1,5,4,19,0,1
50,30,39,4,4,0,1,1,1,35,1,5,38,14,0,1
50,45,39,6,2,0,1,1,1,48,1,5,46,1,0,1
50,40,39,15,3,1,1,1,1,48,1,5,38,14,1,1
51,40,39,12,2,0,1,1,1,6,1,5,44,9,1,1
51,40,39,12,2,0,1,1,1,12,1,5,38,14,1,1
51,20,39,15,4,2,2,1,1,17,1,5,38,14,1,1
51,40,39,11,4,2,1,1,1,24,1,5,38,14,0,1
51,15,39,16,2,0,2,1,1,26,1,5,22,16,1,1
51,35,39,7,3,0,2,1,1,31,1,5,43,15,0,1
51,40,39,15,3,0,1,1,1,36,1,5,4,19,1,1
51,20,39,16,2,0,2,1,1,41,1,5,34,1,1,1
51,50,39,12,4,1,1,1,1,42,1,5,4,1,1,1
51,40,39,10,3,1,1,1,1,45,1,5,4,19,0,1
51,45,39,10,3,1,1,1,1,50,1,5,4,19,0,1
51,40,39,12,4,0,1,1,1,53,1,5,23,22,1,1
51,40,39,16,4,0,1,1,1,54,1,5,4,19,1,1
52,60,39,15,3,0,1,1,1,2,1,5,40,9,1,1
52,40,39,16,2,0,1,1,1,6,1,5,4,1,1,1
52,40,39,10,3,0,1,1,1,6,1,5,23,22,0,1
52,35,39,15,3,1,2,1,1,6,1,5,48,15,1,1
52,40,39,8,6,1,1,1,1,6,1,5,47,15,0,1
52,50,39,15,2,0,1,1,1,22,1,5,21,16,1,1
52,50,39,13,3,1,2,1,1,26,1,5,43,15,1,1
52,40,39,14,2,0,1,1,1,29,1,5,4,1,1,1
52,40,39,9,2,0,2,1,1,36,1,5,48,15,0,1
52,40,39,15,2,0,2,1,1,38,1,5,1,1,1,1
52,60,39,11,2,0,1,1,1,42,1,5,6,21,0,1
52,65,39,13,3,0,2,1,1,47,1,5,22,16,1,1
52,98,39,9,2,0,1,1,1,53,1,5,23,22,0,1
52,50,39,14,2,0,1,1,1,55,1,5,4,19,1,1
53,40,39,13,3,0,1,1,1,2,1,5,4,19,1,1
53,40,39,15,2,0,1,1,1,5,1,5,1,1,1,1
53,40,39,10,2,0,1,1,1,13,1,5,4,19,0,1
53,60,39,14,2,0,1,1,1,13,1,5,4,1,1,1
53,40,39,14,2,0,1,1,1,17,1,5,4,20,1,1
53,25,39,2,2,0,1,1,1,21,1,5,2,18,0,1
53,40,39,8,2,0,2,1,1,22,1,5,1,1,0,1
53,40,39,2,2,0,2,1,1,23,1,5,47,16,0,1
53,40,39,14,5,2,1,1,1,28,1,5,23,22,1,1
53,35,39,15,3,1,1,1,1,34,1,5,38,16,1,1
53,40,39,12,3,0,1,1,1,37,1,5,4,1,1,1
53,40,39,13,4,1,1,1,1,37,1,5,22,20,1,1
53,60,39,16,3,0,1,1,1,40,1,5,23,22,1,1
53,60,39,14,2,0,1,1,1,46,1,5,1,1,1,1
53,50,39,15,2,0,2,1,1,48,1,5,23,22,1,1
53,30,39,14,4,0,2,1,1,50,1,5,48,15,1,1
53,40,39,15,2,0,1,1,1,53,1,5,4,19,1,1
54,30,39,15,4,0,2,1,1,6,1,5,22,16,1,1
54,40,39,11,7,0,1,1,1,6,1,5,38,20,0,1
54,30,39,15,2,0,2,1,1,10,1,5,22,16,1,1
54,60,39,15,3,0,1,1,1,17,1,5,1,1,1,1
54,40,39,13,2,0,1,1,1,22,1,5,4,19,1,1
54,50,39,9,4,1,1,1,1,27,1,5,23,22,0,1
54,25,39,9,4,2,1,1,1,29,1,5,22,16,0,1
54,35,39,15,4,0,2,1,1,33,1,5,48,15,1,1
54,70,39,10,2,0,1,1,1,38,1,5,1,1,0,1
54,60,39,9,2,0,1,1,1,39,1,5,1,1,0,1
54,55,39,11,2,0,1,1,1,55,1,5,38,14,0,1
55,40,39,15,2,0,1,1,1,6,1,5,23,22,1,1
55,40,39,16,2,0,2,1,1,18,1,5,1,15,1,1
55,40,39,12,6,2,1,1,1,18,1,5,4,19,1,1
55,40,39,12,2,0,1,1,1,19,1,5,38,20,1,1
55,30,39,12,2,0,1,1,1,23,1,5,36,4,1,1
55,5,39,9,4,2,1,1,1,29,1,5,38,14,0,1
55,40,39,14,3,1,1,1,1,34,1,5,23,22,1,1
55,60,39,11,4,0,1,1,1,38,1,5,47,20,0,1
55,45,39,15,2,0,2,1,1,41,1,5,22,1,1,1
55,50,39,14,3,1,1,1,1,45,1,5,4,20,1,1
55,99,39,14,2,0,1,1,1,46,1,5,1,1,1,1
55,40,39,14,4,2,2,1,1,46,1,5,36,17,1,1
55,40,39,8,3,0,1,1,1,47,1,5,47,16,0,1
55,43,39,13,2,0,2,1,1,54,1,5,22,16,1,1
55,40,39,13,3,0,2,1,1,55,1,5,38,14,1,1
55,40,39,15,2,0,1,1,1,56,1,5,44,15,1,1
55,60,39,16,2,0,1,1,1,56,1,5,4,1,1,1
56,40,39,11,3,0,1,1,1,10,1,5,1,1,0,1
56,30,39,10,2,0,1,1,1,30,1,5,1,1,0,1
56,80,39,15,2,0,1,1,1,35,1,5,1,1,1,1
56,40,39,14,3,1,2,1,1,38,1,5,1,1,1,1
56,35,39,5,2,0,2,1,1,39,1,5,1,1,0,1
56,40,39,11,3,0,1,1,1,48,1,5,4,1,0,1
56,50,39,15,2,0,1,1,1,54,1,5,23,22,1,1
56,30,39,15,2,0,2,1,1,56,1,5,34,16,1,1
57,50,39,16,5,0,2,1,1,2,1,5,34,16,1,1
57,45,39,11,4,0,1,1,1,6,1,5,36,4,0,1
57,50,39,15,2,0,1,1,1,13,1,5,4,1,1,1
57,50,39,14,4,0,1,1,1,17,1,5,1,1,1,1
57,40,39,11,4,0,1,1,1,18,1,5,4,1,0,1
57,40,39,14,2,0,2,1,1,19,1,5,1,17,1,1
57,40,39,13,3,0,1,1,1,22,1,5,47,20,1,1
57,24,39,15,2,0,2,1,1,23,1,5,48,15,1,1
57,65,39,13,2,0,1,1,1,26,1,5,4,1,1,1
57,8,39,12,2,0,2,1,1,30,1,5,38,14,1,1
57,20,39,9,4,2,1,1,1,35,1,5,22,21,0,1
57,50,39,12,5,3,1,1,1,35,1,5,1,22,1,1
57,35,39,10,2,0,1,1,1,38,1,5,1,1,0,1
57,55,39,13,2,0,2,1,1,46,1,5,43,15,1,1
57,40,39,16,2,0,1,1,1,46,1,5,4,19,1,1
57,30,39,13,2,0,1,1,1,48,1,5,4,19,1,1
57,60,39,13,3,0,1,1,1,50,1,5,4,19,1,1
57,45,39,12,2,0,1,1,1,55,1,5,23,22,1,1
57,35,39,6,2,0,1,1,1,56,1,5,2,18,0,1
58,40,39,16,2,0,1,1,1,1,1,5,23,22,1,1
58,20,39,15,2,0,1,1,1,12,1,5,38,14,1,1
58,40,39,11,2,0,1,1,1,17,1,5,1,1,0,1
58,20,39,11,2,0,2,1,1,17,1,5,1,1,0,1
58,40,39,13,2,0,2,1,1,17,1,5,33,16,1,1
58,45,39,11,2,0,1,1,1,18,1,5,1,1,0,1
58,50,39,16,2,0,2,1,1,19,1,5,1,2,1,1
58,40,39,15,2,0,1,1,1,20,1,5,23,22,1,1
58,15,39,13,3,0,2,1,1,21,1,5,1,1,1,1
58,7,39,12,2,0,2,1,1,26,1,5,22,9,1,1
58,10,39,13,2,0,1,1,1,26,1,5,4,19,1,1
58,40,39,16,3,0,2,1,1,30,1,5,2,17,1,1
58,60,39,14,2,0,1,1,1,39,1,5,1,1,1,1
58,40,39,11,2,0,1,1,1,42,1,5,23,22,0,1
58,40,39,13,2,0,1,1,1,42,1,5,48,15,1,1
58,35,39,7,2,0,2,1,1,47,1,5,38,14,0,1
58,70,39,13,3,0,1,1,1,47,1,5,22,16,1,1
58,40,39,13,2,0,1,1,1,50,1,5,4,19,1,1
58,70,39,15,2,0,1,1,1,55,1,5,1,1,1,1
58,30,39,2,2,0,1,1,1,56,1,5,1,1,0,1
58,70,39,15,2,0,1,1,1,56,1,5,23,22,1,1
59,8,39,10,2,0,1,1,1,2,1,5,2,18,0,1
59,37,39,8,2,0,1,1,1,5,1,5,14,1,0,1
59,40,39,9,2,0,1,1,1,9,1,5,4,19,0,1
59,35,39,12,3,0,2,1,1,17,1,5,38,14,1,1
59,40,39,12,2,0,1,1,1,19,1,5,4,1,1,1
59,40,39,11,2,0,1,1,1,22,1,5,4,19,0,1
59,45,39,14,2,0,1,1,1,22,1,5,47,20,1,1
59,50,39,15,2,0,2,1,1,22,1,5,43,15,1,1
59,40,39,1,2,0,1,1,1,26,1,5,4,19,0,1
59,35,39,14,3,1,1,1,1,29,1,5,1,1,1,1
59,42,39,1,2,0,1,1,1,30,1,5,4,19,0,1
59,60,39,7,2,0,2,1,1,30,1,5,22,16,0,1
59,18,39,8,4,0,1,1,1,31,1,5,47,16,0,1
59,40,39,14,4,1,1,1,1,31,1,5,1,1,1,1
59,38,39,11,6,2,1,1,1,36,1,5,4,19,0,1
59,40,39,12,2,0,2,1,1,38,1,5,14,21,1,1
59,50,39,12,2,0,1,1,1,40,1,5,47,20,1,1
59,40,39,12,2,0,1,1,1,41,1,5,4,19,1,1
59,10,39,9,3,0,2,1,1,45,1,5,1,1,0,1
59,30,39,10,4,0,1,1,1,51,1,5,4,1,0,1
59,22,39,4,3,0,1,1,1,54,1,5,38,14,0,1
59,40,39,11,3,0,1,1,1,55,1,5,38,20,0,1
60,40,39,15,2,0,2,1,1,2,1,5,44,9,1,1
60,45,39,9,2,0,2,1,1,4,1,5,43,15,0,1
60,45,39,10,2,0,1,1,1,8,1,5,47,20,0,1
60,35,39,10,4,2,1,1,1,8,1,5,4,19,0,1
60,50,39,12,2,0,1,1,1,19,1,5,47,20,1,1
60,50,39,12,2,0,2,1,1,27,1,5,1,1,1,1
60,40,39,14,2,0,1,1,1,40,1,5,4,19,1,1
60,55,39,13,2,0,1,1,1,46,1,5,4,22,1,1
60,15,39,14,2,0,2,1,1,46,1,5,36,17,1,1
60,20,39,15,2,0,2,1,1,46,1,5,1,1,1,1
60,40,39,12,4,0,1,1,1,47,1,5,4,19,1,1
60,5,39,14,2,0,2,1,1,50,1,5,38,14,1,1
61,60,39,14,2,0,1,1,1,9,1,5,21,16,1,1
61,40,39,15,3,0,1,1,1,10,1,5,22,16,1,1
61,40,39,16,4,0,1,1,1,13,1,5,38,14,1,1
61,40,39,16,4,0,2,1,1,13,1,5,38,14,1,1
61,47,39,13,8,0,1,1,1,13,1,5,4,1,1,1
61,40,39,11,2,0,1,1,1,16,1,5,4,19,0,1
61,50,39,14,2,0,1,1,1,19,1,5,1,1,1,1
61,50,39,11,5,0,1,1,1,22,1,5,21,16,0,1
61,50,39,16,3,0,1,1,1,25,1,5,4,19,1,1
61,40,39,16,2,0,2,1,1,30,1,5,1,17,1,1
61,99,39,15,4,0,2,1,1,30,1,5,42,15,1,1
61,40,39,12,2,0,1,1,1,31,1,5,4,19,1,1
61,72,39,6,4,0,1,1,1,34,1,5,4,1,0,1
61,60,39,9,2,0,1,1,1,36,1,5,4,1,0,1
61,40,39,14,2,0,1,1,1,38,1,5,4,19,1,1
61,15,39,16,2,0,2,1,1,40,1,5,1,1,1,1
61,66,39,16,2,0,2,1,1,46,1,5,47,21,1,1
61,50,39,12,3,0,1,1,1,50,1,5,47,20,1,1
61,35,39,6,2,0,2,1,1,54,1,5,22,16,0,1
61,55,39,14,2,0,2,1,1,54,1,5,14,21,1,1
61,40,39,9,2,0,2,1,1,55,1,5,22,17,0,1
62,40,39,7,7,1,1,1,1,6,1,5,17,21,0,1
62,40,39,8,3,0,2,1,1,10,1,5,34,16,0,1
62,15,39,12,2,0,2,1,1,20,1,5,4,19,1,1
62,60,39,16,4,1,1,1,1,31,1,5,1,1,1,1
62,32,39,15,3,0,2,1,1,39,1,5,22,16,1,1
62,45,39,12,2,0,1,1,1,46,1,5,22,16,1,1
62,70,39,14,2,0,1,1,1,47,1,5,1,16,1,1
62,50,39,7,2,0,1,1,1,50,1,5,4,19,0,1
62,70,39,14,2,0,1,1,1,50,1,5,1,1,1,1
63,20,39,5,2,0,2,1,1,1,1,5,21,17,0,1
63,12,39,14,2,0,1,1,1,1,1,5,38,14,1,1
63,40,39,12,2,0,1,1,1,4,1,5,4,19,1,1
63,40,39,13,4,0,1,1,1,5,1,5,4,19,1,1
63,45,39,15,3,0,1,1,1,6,1,5,4,19,1,1
63,40,39,11,5,0,1,1,1,8,1,5,47,20,0,1
63,12,39,14,2,0,1,1,1,12,1,5,4,19,1,1
63,45,39,14,2,0,1,1,1,22,1,5,5,21,1,1
63,20,39,12,2,0,2,1,1,39,1,5,48,15,1,1
63,20,39,15,2,0,2,1,1,41,1,5,1,1,1,1
63,40,39,14,3,0,1,1,1,48,1,5,23,22,1,1
63,20,39,11,2,0,1,1,1,53,1,5,4,1,0,1
64,40,39,4,2,0,1,1,1,5,1,5,4,19,0,1
64,40,39,12,5,0,2,1,1,10,1,5,38,14,1,1
64,40,39,8,2,0,1,1,1,12,1,5,4,19,0,1
64,40,39,14,2,0,2,1,1,17,1,5,1,1,1,1
64,40,39,14,2,0,1,1,1,17,1,5,7,21,1,1
64,25,39,14,3,0,2,1,1,20,1,5,34,16,1,1
64,50,39,10,2,0,2,1,1,27,1,5,1,1,0,1
64,40,39,16,2,0,1,1,1,30,1,5,1,1,1,1
64,13,39,14,2,0,1,1,1,31,1,5,38,22,1,1
64,24,39,9,2,0,1,1,1,37,1,5,44,22,0,1
