PRTAGE,PESEX,GESTFIPS,PRCITSHP,PTDTRACE,PEMARITL,HRNUMHOU,PRNMCHLD,PEEDUCA,PRCOW1,PRDTIND1,PRDTOCC1,PRHRUSL,HEFAMINC
47,1,11,1,1,2,2,0,43,4,49,1,6,16
61,2,32,5,4,2,1,0,43,4,48,11,6,9
36,1,1,1,1,1,4,2,43,4,48,15,6,16
41,1,4,2,2,1,6,4,43,4,49,6,6,16
54,1,6,4,4,1,4,1,43,4,48,15,6,9
66,1,6,1,1,1,2,0,43,4,47,21,6,16
43,1,6,5,7,1,4,2,43,4,47,20,6,10
53,1,6,1,1,1,4,0,43,4,48,1,6,16
32,1,8,1,1,1,5,3,43,4,49,6,6,11
51,2,11,3,1,1,4,1,43,4,49,6,6,16
29,2,11,1,1,1,2,0,43,4,49,1,6,16
45,1,12,1,1,1,2,0,43,4,48,15,6,14
30,1,12,2,1,1,4,2,43,4,47,20,6,13
67,1,12,4,1,1,3,0,43,4,49,1,6,13
52,1,13,5,1,1,3,0,43,4,49,6,6,9
31,1,15,1,8,1,4,1,43,4,47,20,6,13
26,2,17,1,1,1,2,0,43,4,48,15,6,15
58,1,17,1,1,1,4,2,43,4,48,1,6,15
30,1,18,1,1,1,3,1,43,4,49,6,6,14
44,1,22,1,1,1,5,3,43,4,49,3,6,15
65,2,22,1,1,1,3,0,43,4,49,6,6,16
64,1,25,1,1,1,2,0,43,4,47,16,6,16
31,1,26,1,1,1,2,0,43,4,47,1,6,15
55,1,26,1,1,1,3,0,43,4,47,16,6,15
46,1,26,1,1,1,9,6,43,4,49,6,6,12
42,2,32,1,1,1,2,0,43,4,48,15,6,10
48,1,35,5,16,1,6,3,43,5,47,20,6,10
41,1,36,1,1,1,4,2,43,4,48,21,6,15
31,1,36,1,1,1,4,2,43,4,49,6,6,13
36,1,37,1,1,1,5,3,43,4,49,6,6,13
26,1,39,1,2,1,4,1,43,4,48,15,6,16
29,1,39,4,1,1,4,2,43,4,49,6,6,11
54,1,40,1,1,1,5,1,43,4,47,20,6,15
42,2,41,1,2,1,4,2,43,4,49,6,6,13
49,1,41,1,2,1,4,2,43,4,49,6,6,13
28,1,41,1,1,1,2,0,43,4,49,13,6,14
31,1,42,1,1,1,2,0,43,5,47,16,6,11
56,1,47,1,1,1,2,0,43,4,48,2,6,14
46,1,48,4,4,1,4,2,43,5,48,15,6,12
62,1,48,4,1,1,3,0,43,5,47,1,6,15
57,1,48,4,4,1,3,0,43,5,48,15,6,7
55,2,48,1,1,1,2,0,43,4,49,1,6,16
46,1,48,1,1,1,4,2,43,4,49,1,6,15
44,2,49,4,4,1,6,2,43,4,48,15,6,9
44,2,50,1,1,1,3,0,43,5,48,15,6,13
49,2,50,1,1,1,6,1,43,4,49,6,6,11
55,1,54,1,1,1,2,0,43,4,49,6,6,10
55,1,54,1,1,1,2,0,43,4,49,2,6,15
54,2,55,1,1,1,3,0,43,4,49,1,6,15
51,1,56,1,1,1,4,2,43,4,49,6,6,11
31,2,6,1,1,6,2,0,44,4,49,1,6,15
41,2,6,1,1,6,2,0,44,4,49,1,6,15
39,2,11,1,1,6,1,0,44,4,49,2,6,15
30,1,11,1,1,6,1,0,44,4,49,2,6,14
28,2,17,4,4,6,2,0,44,4,48,17,6,12
55,1,20,1,1,6,1,0,44,4,49,6,6,13
70,2,22,1,1,6,4,0,44,4,49,6,6,15
50,1,30,1,1,6,2,0,44,4,49,6,6,10
29,1,30,1,1,6,2,0,44,4,49,6,6,10
48,1,30,1,1,6,1,0,44,4,49,6,6,9
32,1,36,3,1,6,3,0,44,4,49,1,6,16
80,1,37,1,1,6,1,0,44,4,49,6,6,13
45,1,38,1,1,6,1,0,44,4,49,6,6,1
59,2,6,4,1,4,1,0,44,4,49,1,6,16
56,1,17,1,1,4,2,0,44,4,49,6,6,16
66,2,19,1,1,3,1,0,44,4,47,2,6,12
34,1,32,1,1,2,1,0,44,4,49,6,6,14
62,1,4,4,1,1,2,0,44,4,49,6,6,6
37,1,8,1,1,1,6,4,44,4,49,6,6,12
40,1,11,1,1,1,4,1,44,4,49,9,6,16
36,2,11,1,1,1,4,1,44,4,49,2,6,16
32,2,11,1,1,1,2,0,44,4,49,9,6,15
62,1,12,1,1,1,2,0,44,4,49,6,6,13
68,1,12,1,1,1,2,0,44,4,49,6,6,14
63,1,13,1,1,1,4,1,44,4,49,6,6,14
68,1,16,1,1,1,2,0,44,4,49,6,6,10
58,1,22,1,1,1,2,0,44,4,49,6,6,11
56,1,23,1,1,1,2,0,44,4,49,6,6,15
30,1,23,1,1,1,2,0,44,4,49,6,6,11
45,1,24,1,1,1,5,0,44,4,49,1,6,16
35,1,25,1,1,1,2,0,44,4,49,1,6,16
40,1,25,5,4,1,3,1,44,4,49,1,6,16
56,1,27,1,1,1,2,0,44,4,49,22,6,14
53,2,27,1,1,1,3,1,44,4,49,6,6,13
52,2,36,4,4,1,2,0,44,4,49,1,6,16
66,1,36,4,4,1,2,0,44,4,49,6,6,12
43,2,39,1,1,1,4,1,44,4,48,1,6,15
57,1,40,1,1,1,4,2,44,4,49,1,6,16
60,1,42,1,1,1,2,0,44,4,49,6,6,15
28,1,46,1,1,1,2,0,44,4,49,6,6,10
43,2,48,1,1,1,5,1,44,4,49,8,6,14
54,1,48,1,1,1,4,1,44,4,49,6,6,12
38,1,48,1,1,1,4,2,44,4,49,6,6,14
55,1,49,1,1,1,2,0,44,4,49,1,6,16
57,1,49,1,1,1,4,0,44,4,49,3,6,15
73,1,56,4,1,1,2,0,44,5,47,20,6,14
29,2,11,1,4,6,2,0,45,4,49,9,6,14
45,2,11,1,4,1,2,0,45,4,49,7,6,16
80,2,11,1,1,1,2,0,45,4,49,1,6,16
58,1,6,1,1,6,1,0,46,4,49,1,6,16
62,2,34,1,2,4,1,0,46,4,49,6,6,13
63,1,5,1,1,1,2,0,46,4,49,6,6,15
54,1,11,1,1,1,3,1,46,4,49,1,6,16
43,1,48,1,1,1,3,1,46,4,49,1,6,15
66,1,51,1,1,1,2,0,46,4,49,1,6,16
53,2,6,4,4,6,3,0,32,5,46,1,6,10
21,1,39,5,1,6,5,0,32,4,46,13,6,13
25,1,44,5,1,6,3,0,33,4,46,13,6,8
29,1,44,5,1,6,3,0,33,4,46,13,6,8
44,1,6,5,1,1,3,1,33,5,46,1,6,4
42,1,12,1,1,6,1,0,34,4,46,13,6,7
38,1,40,5,1,6,1,0,34,4,46,13,6,11
30,1,47,5,1,6,1,0,34,4,46,13,6,1
43,1,36,5,1,4,4,2,34,4,46,13,6,1
55,1,6,4,1,1,2,0,34,4,46,13,6,10
29,1,17,1,1,1,4,2,34,4,46,16,6,15
39,2,4,5,1,6,1,0,35,5,46,14,6,1
15,2,30,1,1,6,4,0,35,4,45,13,6,9
31,1,40,1,1,6,4,0,35,4,46,19,6,6
37,1,50,5,4,6,4,2,35,5,46,1,6,13
37,2,48,4,6,4,6,3,35,4,46,1,6,15
41,2,4,5,1,1,5,1,35,5,46,14,6,11
43,1,4,5,1,1,5,1,35,4,46,13,6,11
21,2,40,1,7,1,5,2,35,4,46,1,6,7
46,1,35,5,1,6,1,0,36,4,46,13,6,4
19,2,37,1,1,6,4,0,36,4,46,13,6,13
48,2,41,4,1,2,4,1,36,4,46,13,6,9
18,1,42,1,1,6,3,0,37,4,45,15,6,15
42,1,23,1,1,4,3,0,37,4,46,13,6,7
45,1,6,5,4,2,5,0,37,4,46,13,6,1
20,1,13,5,1,6,5,0,38,4,46,13,6,13
24,2,26,1,1,6,2,0,38,4,46,14,6,7
36,2,28,1,2,6,2,0,38,4,46,1,6,12
18,1,36,5,1,6,8,1,38,4,46,13,6,9
25,1,48,1,1,6,1,0,38,4,46,1,6,8
55,2,39,1,1,4,1,0,38,4,46,16,6,13
57,1,54,1,1,4,2,1,38,4,44,19,6,9
56,2,12,4,4,1,2,0,38,4,46,13,6,16
54,2,12,5,2,1,3,0,38,4,46,1,6,5
23,1,1,1,2,6,1,0,39,4,46,16,6,6
41,1,6,5,4,6,1,0,39,4,46,13,6,5
21,1,6,1,3,6,2,0,39,4,46,13,6,13
28,2,6,5,1,6,5,0,39,4,46,16,6,14
51,2,6,1,1,6,1,0,39,4,45,1,6,13
33,1,6,1,1,6,1,0,39,5,46,1,6,10
33,1,10,1,2,6,2,0,39,4,45,1,6,14
33,1,10,5,1,6,4,1,39,4,44,14,6,13
37,1,15,1,5,6,2,1,39,4,44,12,6,12
24,1,16,1,1,6,2,0,39,4,46,1,6,16
28,1,18,1,1,6,2,0,39,4,46,1,6,13
63,1,19,1,1,6,4,0,39,4,44,15,6,13
59,2,19,1,1,6,1,0,39,4,46,1,6,11
29,1,22,1,1,6,2,0,39,4,46,13,6,11
38,1,24,1,1,6,1,0,39,4,46,1,6,8
26,1,25,1,2,6,2,0,39,4,46,1,6,13
25,1,31,1,1,6,2,0,39,4,46,1,6,11
26,1,32,4,4,6,3,0,39,4,46,13,6,14
28,1,32,5,1,6,4,2,39,4,46,13,6,13
31,1,32,3,1,6,2,0,39,4,44,2,6,14
46,2,34,5,1,6,3,0,39,4,46,13,6,11
27,1,36,1,1,6,2,0,39,4,46,13,6,16
27,1,36,1,1,6,4,0,39,4,46,13,6,16
18,1,37,1,1,6,4,0,39,4,44,15,6,15
40,1,38,1,1,6,4,2,39,4,44,1,6,12
49,2,39,5,2,6,2,0,39,4,46,13,6,2
30,1,39,5,1,6,5,0,39,4,46,13,6,13
19,1,39,5,1,6,5,0,39,4,46,13,6,13
27,1,39,5,1,6,5,0,39,4,46,13,6,13
45,2,40,1,4,6,1,0,39,4,46,13,6,12
34,1,40,1,1,6,2,0,39,4,46,1,6,14
27,2,41,1,1,6,4,0,39,4,46,1,6,13
18,1,42,1,1,6,5,0,39,4,45,15,6,16
25,1,45,1,1,6,3,0,39,4,46,1,6,7
33,1,45,1,1,6,4,2,39,4,45,13,6,10
30,1,46,1,1,6,2,0,39,4,46,1,6,7
45,1,47,1,1,6,1,0,39,4,46,13,6,6
27,1,48,1,1,6,1,0,39,4,46,1,6,8
19,2,48,1,1,6,5,0,39,4,46,1,6,12
28,1,51,5,1,6,5,1,39,4,46,13,6,6
25,1,53,1,1,6,2,0,39,4,46,13,6,9
35,1,53,1,4,6,3,0,39,4,46,1,6,15
33,2,54,1,2,6,2,0,39,5,44,9,6,12
18,2,55,1,1,6,9,0,39,4,46,13,6,16
51,1,55,1,1,6,5,1,39,5,46,13,6,13
39,1,11,1,2,5,1,0,39,4,46,13,6,10
58,1,12,1,1,5,1,0,39,4,46,13,6,13
37,2,22,1,1,5,3,1,39,4,45,1,6,8
21,1,54,1,2,5,3,1,39,4,45,13,6,8
53,2,54,1,1,5,3,0,39,4,45,1,6,9
43,1,12,1,1,4,6,1,39,4,44,1,6,13
55,2,19,1,1,4,1,0,39,4,46,1,6,11
30,1,21,1,1,4,4,0,39,4,46,1,6,9
43,2,24,1,1,4,5,3,39,4,46,13,6,13
46,2,25,1,1,4,2,0,39,4,46,13,6,8
65,2,25,4,3,4,5,0,39,4,45,14,6,15
37,2,25,5,1,4,3,2,39,4,46,13,6,14
58,1,26,1,1,4,1,0,39,4,46,13,6,10
47,1,29,5,1,4,1,0,39,4,46,5,6,8
48,1,29,1,1,4,2,0,39,4,46,22,6,5
54,2,33,1,1,4,2,1,39,4,46,1,6,13
36,2,35,1,1,4,3,2,39,4,46,1,6,9
56,1,36,1,1,4,1,0,39,4,45,1,6,13
59,2,38,1,1,4,2,0,39,4,46,13,6,14
34,2,48,5,1,4,2,1,39,4,46,1,6,5
51,2,54,1,1,4,1,0,39,4,45,13,6,12
54,1,2,1,3,2,1,0,39,4,46,1,6,11
31,1,6,5,4,2,5,0,39,4,46,13,6,1
32,1,15,1,5,2,3,0,39,4,46,13,6,1
72,2,30,1,1,2,1,0,39,5,45,1,6,13
34,1,39,5,1,2,5,0,39,4,46,13,6,13
58,1,1,1,1,1,2,0,39,4,45,13,6,8
50,2,2,1,1,1,2,0,39,4,45,1,6,15
71,1,4,1,4,1,3,0,39,4,46,13,6,10
51,1,5,4,4,1,3,0,39,4,46,1,6,12
55,1,6,5,1,1,5,2,39,4,46,13,6,10
53,1,8,1,1,1,2,0,39,4,46,4,6,11
37,1,9,4,1,1,4,2,39,4,46,1,6,14
40,2,13,5,4,1,3,1,39,4,45,13,6,8
44,1,13,1,1,1,3,1,39,4,46,1,6,16
39,2,13,1,1,1,2,0,39,4,46,13,6,15
29,2,15,1,1,1,4,2,39,4,46,1,6,16
56,2,15,1,4,1,3,0,39,4,46,1,6,16
49,2,17,1,1,1,5,1,39,4,46,1,6,9
61,1,18,1,1,1,2,0,39,3,44,14,6,11
44,1,18,1,1,1,4,2,39,4,46,13,6,15
35,2,19,5,1,1,3,0,39,4,46,13,6,14
43,1,19,1,1,1,4,2,39,4,46,13,6,13
32,1,21,1,1,1,4,2,39,4,46,13,6,10
49,2,21,1,1,1,2,0,39,4,46,1,6,14
31,1,22,4,4,1,4,2,39,4,46,1,6,8
29,2,22,4,4,1,4,2,39,4,46,1,6,8
47,2,24,1,2,1,2,0,39,4,46,1,6,13
39,2,24,1,1,1,5,3,39,4,46,1,6,15
55,2,26,1,1,1,2,0,39,4,45,14,6,13
33,1,27,1,1,1,2,0,39,4,46,13,6,12
23,2,28,1,1,1,4,2,39,4,46,1,6,14
26,1,30,1,1,1,5,3,39,4,46,13,6,3
52,2,31,5,4,1,3,0,39,4,46,13,6,12
37,1,32,1,1,1,2,0,39,4,46,13,6,14
37,1,32,5,1,1,3,1,39,5,46,1,6,11
55,2,32,1,1,1,2,0,39,4,46,16,6,14
57,2,33,1,1,1,2,0,39,4,45,1,6,8
63,1,34,1,1,1,2,0,39,4,44,22,6,15
45,2,36,4,4,1,4,2,39,4,46,1,6,12
46,1,36,1,2,1,5,3,39,4,44,1,6,16
49,1,36,4,1,1,5,2,39,4,46,13,6,13
51,1,37,5,4,1,4,0,39,4,46,13,6,9
44,1,38,1,1,1,2,0,39,5,45,15,6,15
46,1,38,1,1,1,4,2,39,4,46,1,6,13
29,1,38,4,1,1,6,1,39,4,46,13,6,14
51,2,40,1,1,1,4,1,39,4,46,13,6,15
52,2,40,4,4,1,4,1,39,4,46,1,6,15
75,2,40,1,1,1,2,0,39,4,46,13,6,12
47,1,41,4,1,1,7,3,39,4,46,1,6,13
44,2,41,1,1,1,5,2,39,4,46,1,6,15
67,1,42,1,1,1,2,0,39,4,44,15,6,14
55,1,46,1,1,1,2,0,39,4,44,22,6,14
35,2,46,1,1,1,6,4,39,5,44,9,6,12
54,2,47,1,1,1,2,0,39,4,46,1,6,15
45,1,47,1,1,1,6,0,39,4,44,15,6,5
64,1,47,1,1,1,2,0,39,4,44,1,6,12
46,1,47,1,1,1,2,0,39,4,46,13,6,15
26,2,48,5,1,1,2,0,39,4,46,13,6,11
29,1,48,1,1,1,5,3,39,4,46,1,6,13
53,2,51,1,1,1,4,0,39,4,46,1,6,10
43,1,51,1,1,1,2,0,39,4,45,1,6,14
64,2,53,4,4,1,3,0,39,4,46,1,6,15
57,2,55,1,1,1,2,0,39,4,45,17,6,11
58,1,55,1,1,1,2,0,39,4,45,13,6,11
56,1,55,1,1,1,4,2,39,4,46,13,6,11
28,2,56,1,1,1,2,0,39,4,46,13,6,15
62,2,56,4,4,1,2,0,39,5,46,13,6,2
25,1,4,1,4,6,2,0,40,4,46,1,6,14
54,1,4,1,1,6,1,0,40,4,44,14,6,10
25,2,5,1,1,6,2,1,40,4,46,1,6,14
29,1,8,1,1,6,3,1,40,4,46,13,6,11
21,2,8,1,1,6,2,0,40,4,46,1,6,11
26,1,16,1,1,6,2,0,40,4,44,8,6,13
31,1,17,1,1,6,1,0,40,4,45,14,6,15
23,1,23,1,1,6,4,0,40,4,46,13,6,15
24,1,25,1,1,6,1,0,40,4,46,13,6,12
24,1,26,5,4,6,5,0,40,4,46,13,6,4
23,2,29,1,1,6,3,0,40,4,46,22,6,4
20,1,34,1,1,6,5,0,40,4,45,6,6,15
19,2,34,1,2,6,5,0,40,4,44,15,6,12
34,1,36,1,1,6,1,0,40,4,44,1,6,11
23,1,36,1,1,6,1,0,40,4,46,1,6,11
35,2,36,1,1,6,4,0,40,4,46,13,6,15
30,1,38,1,1,6,2,0,40,4,46,13,6,13
28,2,39,1,1,6,4,1,40,4,46,1,6,13
52,1,41,1,1,6,4,0,40,4,45,1,6,16
19,1,46,1,1,6,5,0,40,1,45,17,6,13
28,1,48,1,1,6,4,0,40,4,44,1,6,14
23,2,49,1,9,6,6,0,40,4,46,1,6,16
38,2,50,1,1,6,3,0,40,4,46,1,6,13
21,1,51,1,1,6,5,0,40,4,45,15,6,16
41,1,56,1,1,6,1,0,40,4,46,1,6,13
40,2,28,1,2,5,7,3,40,4,46,1,6,14
45,1,36,1,1,5,2,0,40,4,44,15,6,15
41,1,37,1,1,5,1,0,40,4,45,13,6,9
49,1,13,1,1,4,1,0,40,4,44,1,6,12
49,2,17,1,1,4,3,1,40,4,46,1,6,14
49,1,17,1,1,4,2,0,40,4,46,1,6,11
61,2,23,1,1,4,1,0,40,4,44,1,6,13
33,2,26,1,1,4,4,3,40,4,46,13,6,5
35,2,36,1,1,4,1,0,40,4,46,2,6,12
68,1,45,1,2,4,1,0,40,4,46,1,6,7
42,1,47,1,1,4,1,0,40,4,46,1,6,13
30,2,56,1,1,4,7,0,40,4,46,13,6,13
59,1,34,1,1,3,2,0,40,4,45,17,6,16
54,2,39,1,1,3,3,2,40,4,45,1,6,15
29,2,22,1,1,2,1,0,40,4,46,13,6,7
60,2,1,1,1,1,2,0,40,4,46,1,6,14
37,2,2,1,1,1,6,2,40,4,46,1,6,16
29,1,2,1,1,1,2,0,40,4,44,15,6,10
60,2,8,1,1,1,2,0,40,4,44,8,6,15
39,1,8,1,1,1,2,0,40,4,46,1,6,13
35,2,10,1,2,1,9,6,40,4,46,21,6,1
51,1,12,1,1,1,2,0,40,5,46,1,6,11
42,1,15,1,5,1,7,0,40,5,46,1,6,15
67,1,15,4,4,1,3,1,40,4,46,1,6,15
56,2,16,1,1,1,2,0,40,4,45,1,6,12
56,1,17,1,1,1,3,1,40,4,46,1,6,16
46,1,19,1,1,1,4,1,40,4,46,1,6,14
37,1,21,1,1,1,3,1,40,4,45,1,6,15
43,1,22,1,1,1,2,0,40,4,46,13,6,8
43,1,24,4,1,1,4,1,40,4,45,1,6,10
45,2,25,1,1,1,4,1,40,4,46,1,6,15
27,2,25,1,1,1,3,0,40,4,44,15,6,16
39,1,27,1,1,1,3,0,40,4,46,1,6,15
36,1,27,1,1,1,4,2,40,4,46,13,6,12
52,1,28,1,1,1,4,2,40,4,46,13,6,14
56,1,30,1,1,1,4,1,40,4,44,15,6,10
34,2,31,1,1,1,6,4,40,4,46,1,6,12
47,1,32,1,1,1,4,2,40,4,44,13,6,10
35,1,33,1,1,1,4,2,40,4,44,14,6,11
52,1,34,4,1,1,7,0,40,4,45,13,6,15
58,1,36,1,1,1,2,0,40,5,44,15,6,15
32,2,36,1,1,1,5,3,40,4,46,1,6,15
50,1,36,4,1,1,4,1,40,4,46,1,6,12
50,1,37,1,1,1,3,0,40,5,44,15,6,12
54,1,38,1,1,1,2,0,40,5,46,1,6,16
30,2,39,3,4,1,7,5,40,4,46,13,6,9
51,1,40,4,4,1,4,1,40,4,46,13,6,14
49,2,40,4,4,1,4,1,40,4,46,1,6,14
46,1,47,1,2,1,4,2,40,4,46,1,6,15
55,1,47,1,1,1,7,0,40,4,44,1,6,15
51,2,49,1,1,1,2,0,40,5,46,1,6,14
44,1,50,1,1,1,6,1,40,4,46,1,6,14
63,1,50,1,1,1,2,0,40,4,46,1,6,11
66,1,50,1,1,1,2,0,40,4,45,1,6,15
44,1,51,3,1,1,2,0,40,4,46,1,6,16
42,2,51,1,1,1,2,0,40,4,46,1,6,16
55,1,53,1,4,1,4,2,40,5,46,1,6,9
37,1,53,1,1,1,3,1,40,4,44,15,6,13
30,1,53,5,4,1,3,1,40,4,46,13,6,9
32,1,54,1,1,1,2,0,40,4,44,13,6,14
39,2,56,1,1,1,4,2,40,4,46,1,6,14
25,1,8,1,1,6,2,0,41,4,46,13,6,7
23,1,19,1,10,6,3,1,41,4,46,13,6,8
24,1,19,1,10,6,3,1,41,4,46,13,6,3
34,1,30,1,1,6,2,0,41,5,45,15,6,11
57,1,53,1,1,6,3,0,41,4,46,13,6,12
45,1,10,1,1,4,2,0,41,5,46,13,6,9
56,1,36,1,1,4,2,0,41,4,44,13,6,16
42,2,49,1,1,4,7,5,41,4,44,2,6,11
34,1,6,1,1,1,6,4,41,4,46,13,6,15
51,1,6,1,1,1,2,0,41,4,46,1,6,14
27,1,12,4,1,1,3,1,41,4,44,15,6,14
65,2,22,1,1,1,2,0,41,4,45,1,6,10
44,1,23,1,1,1,4,0,41,4,46,14,6,13
36,1,26,1,1,1,2,0,41,4,46,13,6,15
57,1,33,1,1,1,2,0,41,4,45,1,6,8
50,1,37,1,1,1,2,0,41,5,44,15,6,11
55,2,41,1,1,1,2,0,41,4,46,1,6,15
60,2,46,1,1,1,2,0,41,4,45,9,6,13
59,1,46,1,1,1,2,0,41,4,45,1,6,13
32,1,6,1,1,6,1,0,42,4,46,1,6,12
46,2,19,1,1,6,2,0,42,4,45,1,6,12
27,2,33,1,1,6,2,0,42,4,45,1,6,13
41,1,33,1,1,6,4,1,42,4,46,1,6,12
27,2,36,1,1,6,4,0,42,4,44,15,6,14
29,1,37,1,1,6,1,0,42,4,46,1,6,4
23,2,37,1,1,6,3,0,42,4,44,15,6,12
33,1,46,1,1,6,3,0,42,4,44,15,6,15
39,2,28,1,2,4,2,0,42,4,46,1,6,9
44,2,29,1,1,4,1,0,42,4,46,13,6,7
58,2,41,1,1,3,4,0,42,5,45,1,6,13
58,1,6,1,1,2,2,0,42,4,44,1,6,16
30,2,6,1,2,1,2,0,42,4,46,1,6,12
39,1,8,1,1,1,3,1,42,4,46,1,6,16
36,1,11,1,1,1,4,2,42,4,46,1,6,15
28,2,11,1,1,1,4,2,42,4,46,2,6,15
63,2,12,1,1,1,2,0,42,5,44,15,6,15
55,1,12,1,2,1,2,0,42,4,46,1,6,11
57,1,18,1,1,1,3,0,42,4,46,1,6,15
85,2,20,1,1,1,2,0,42,4,45,1,6,12
33,1,21,1,1,1,4,2,42,4,44,15,6,14
27,2,23,1,1,1,4,2,42,4,46,13,6,14
31,1,28,1,1,1,4,2,42,4,46,1,6,12
61,2,32,1,1,1,2,0,42,4,46,2,6,13
61,1,36,4,4,1,2,0,42,4,46,13,6,14
39,2,38,1,1,1,7,4,42,4,45,1,6,15
51,2,38,1,1,1,4,1,42,4,45,1,6,16
49,1,38,1,1,1,4,1,42,4,45,1,6,16
29,2,42,1,1,1,4,2,42,4,46,1,6,15
34,1,42,1,1,1,3,1,42,4,46,13,6,14
47,1,46,1,2,1,6,4,42,4,46,1,6,14
55,1,48,4,4,1,3,0,42,5,46,1,6,16
22,1,48,1,6,1,6,0,42,4,46,1,6,15
28,1,51,1,2,1,3,1,42,4,46,13,6,12
46,2,51,1,8,1,2,0,42,4,45,1,6,14
47,2,53,1,1,1,5,0,42,4,46,1,6,16
33,2,2,1,1,6,1,0,43,4,45,1,6,12
35,1,6,1,1,6,1,0,43,4,44,15,6,15
23,1,6,1,1,6,4,0,43,4,45,15,6,14
23,2,6,1,1,6,4,0,43,4,45,15,6,14
28,2,6,1,1,6,2,0,43,4,46,1,6,16
25,1,6,1,1,6,1,0,43,4,44,15,6,14
45,2,6,1,1,6,2,0,43,4,46,13,6,10
24,1,6,1,1,6,3,0,43,4,45,17,6,13
30,1,6,1,1,6,2,0,43,4,44,15,6,16
35,1,8,1,1,6,1,0,43,5,44,1,6,12
39,2,11,1,2,6,1,0,43,4,46,1,6,14
44,1,11,4,2,6,2,0,43,5,44,9,6,14
55,1,11,1,1,6,2,0,43,5,44,9,6,15
35,1,12,1,1,6,1,0,43,4,46,16,6,12
42,2,12,1,1,6,2,0,43,4,45,1,6,10
23,1,12,1,1,6,3,0,43,4,46,1,6,16
30,1,12,1,2,6,4,0,43,4,44,9,6,12
28,1,12,1,1,6,1,0,43,4,46,13,6,11
26,2,12,1,1,6,3,0,43,4,46,13,6,3
27,1,13,1,1,6,2,0,43,4,44,16,6,11
25,2,18,1,1,6,1,0,43,4,44,17,6,11
52,2,18,5,5,6,2,0,43,5,46,1,6,16
23,1,19,1,1,6,1,0,43,3,44,22,6,9
23,1,20,1,1,6,2,0,43,4,44,10,6,7
28,1,21,1,2,6,1,0,43,4,46,13,6,11
27,2,22,1,1,6,2,1,43,4,46,1,6,9
50,1,22,1,1,6,2,0,43,4,46,16,6,15
34,1,30,1,1,6,2,0,43,5,45,15,6,11
27,1,33,1,1,6,1,0,43,4,46,1,6,13
24,1,34,3,1,6,1,0,43,4,44,9,6,12
26,2,36,1,1,6,2,0,43,4,45,2,6,8
46,1,36,1,1,6,2,0,43,4,44,1,6,15
41,2,41,1,1,6,3,0,43,4,44,15,6,8
53,1,42,1,1,6,1,0,43,4,46,1,6,13
44,1,42,1,1,6,2,0,43,4,45,17,6,12
29,1,44,1,1,6,2,0,43,4,44,22,6,8
49,1,44,1,1,6,1,0,43,4,44,1,6,10
28,1,45,1,2,6,1,0,43,4,46,1,6,13
52,1,45,1,1,6,1,0,43,4,44,1,6,11
29,1,45,1,1,6,2,0,43,4,46,1,6,13
27,2,48,1,1,6,1,0,43,4,46,1,6,10
24,1,50,1,1,6,2,0,43,4,44,9,6,13
27,2,51,1,1,6,2,0,43,4,44,17,6,15
32,1,51,1,1,6,2,0,43,4,44,9,6,14
48,2,53,1,1,6,2,0,43,4,46,1,6,13
25,1,54,1,1,6,2,0,43,4,45,1,6,6
36,1,54,1,1,6,2,0,43,1,45,1,6,10
28,2,55,1,5,6,2,0,43,4,46,1,6,12
56,1,48,4,1,5,1,0,43,5,44,16,6,14
44,2,12,1,1,4,1,0,43,4,46,13,6,9
47,2,12,1,1,4,1,0,43,4,44,15,6,14
35,1,26,1,1,4,1,0,43,4,46,1,6,13
48,1,26,1,1,4,1,0,43,4,45,1,6,14
46,2,33,1,1,4,1,0,43,5,44,9,6,12
63,2,36,4,2,4,3,0,43,4,46,1,6,11
41,1,45,1,1,4,1,0,43,4,46,1,6,8
40,2,53,1,1,4,3,2,43,4,46,22,6,3
49,1,6,1,1,2,2,1,43,4,44,1,6,16
44,1,6,5,4,2,1,0,43,4,46,1,6,12
47,1,51,1,2,2,1,0,43,1,44,1,6,15
26,2,1,1,4,1,2,0,43,5,46,1,6,12
28,2,2,1,1,1,2,0,43,4,44,15,6,10
57,1,5,1,1,1,2,0,43,4,46,1,6,10
33,1,5,1,1,1,6,4,43,4,46,1,6,14
71,2,6,4,4,1,2,0,43,4,46,1,6,13
42,1,6,1,1,1,4,2,43,4,44,9,6,16
59,1,6,3,4,1,5,3,43,4,45,1,6,15
62,1,6,1,1,1,2,0,43,4,44,1,6,16
60,2,6,1,1,1,2,0,43,4,44,1,6,16
59,1,6,1,1,1,2,0,43,4,44,1,6,15
56,2,6,4,4,1,3,0,43,4,46,17,6,16
36,2,8,1,2,1,2,0,43,4,46,1,6,14
33,1,8,1,2,1,2,0,43,4,46,1,6,14
52,1,9,1,1,1,5,0,43,4,46,1,6,15
67,1,9,1,1,1,2,0,43,4,44,1,6,15
26,2,9,1,1,1,2,0,43,4,44,13,6,8
29,1,10,1,6,1,2,0,43,4,46,1,6,15
36,2,11,1,1,1,2,0,43,4,45,1,6,16
62,1,12,4,4,1,2,0,43,4,46,13,6,16
53,2,12,3,4,1,2,0,43,4,46,1,6,11
36,1,13,1,1,1,3,1,43,4,46,1,6,16
59,1,15,5,4,1,4,0,43,4,46,1,6,15
32,1,15,2,4,1,4,2,43,4,46,1,6,16
